pago_id,socio_id,nivel,perfil_pago,monto,descuento,fecha_limite,fecha_pago,dias_retraso,metodo_pago
1397,121,Premium,moroso,70,0,2024-09-01,2024-09-06,5,Tarjeta
1398,121,Premium,moroso,70,0,2024-10-01,2024-10-11,10,Tarjeta
1399,121,Premium,moroso,70,0,2024-11-01,2024-11-06,5,Transferencia
1400,121,Premium,moroso,70,0,2025-01-01,2025-01-11,10,Tarjeta
1401,121,Premium,moroso,70,0,2025-02-01,2025-02-06,5,Efectivo
1402,121,Premium,moroso,70,0,2025-03-01,2025-03-06,5,Tarjeta
1403,122,Básico,moroso,30,0,2024-08-01,2024-08-16,15,Débito automático
1404,122,Básico,moroso,30,0,2024-09-01,2024-09-06,5,Tarjeta
1405,122,Básico,moroso,30,0,2024-11-01,2024-11-11,10,Efectivo
1406,122,Básico,moroso,30,0,2024-12-01,2024-12-21,20,Tarjeta
1407,122,Básico,moroso,30,0,2025-01-01,2025-01-06,5,Efectivo
1408,122,Básico,moroso,30,0,2025-02-01,2025-02-06,5,Tarjeta
1409,122,Básico,moroso,30,0,2025-04-01,2025-04-06,5,Transferencia
1410,122,Básico,moroso,30,0,2025-05-01,2025-05-16,15,Efectivo
1411,122,Básico,moroso,30,0,2025-06-01,2025-06-11,10,Tarjeta
1412,123,Premium,puntual,70,0,2024-07-01,2024-07-01,0,Efectivo
1413,123,Premium,puntual,70,0,2024-08-01,2024-08-01,0,Tarjeta
1414,123,Premium,puntual,70,0,2024-09-01,2024-09-02,1,Débito automático
1415,123,Premium,puntual,70,0,2024-10-01,2024-10-01,0,Efectivo
1416,123,Premium,puntual,70,0,2024-11-01,2024-11-01,0,Efectivo
1417,123,Premium,puntual,70,0,2024-12-01,2024-12-01,0,Débito automático
1418,123,Premium,puntual,70,0,2025-01-01,2025-01-01,0,Efectivo
1419,123,Premium,puntual,70,0,2025-02-01,2025-02-01,0,Transferencia
1420,123,Premium,puntual,70,0,2025-03-01,2025-03-01,0,Tarjeta
1421,123,Premium,puntual,70,0,2025-04-01,2025-04-01,0,Tarjeta
1422,123,Premium,puntual,70,0,2025-05-01,2025-05-02,1,Débito automático
1423,123,Premium,puntual,70,0,2025-06-01,2025-06-01,0,Tarjeta
1424,124,Premium,puntual,65,5,2024-07-01,2024-07-03,2,Tarjeta
1425,124,Premium,puntual,70,0,2024-08-01,2024-08-01,0,Tarjeta
1426,124,Premium,puntual,70,0,2024-09-01,2024-09-01,0,Efectivo
1427,124,Premium,puntual,70,0,2024-10-01,2024-10-01,0,Tarjeta
1428,124,Premium,puntual,70,0,2024-11-01,2024-11-01,0,Efectivo
1429,124,Premium,puntual,70,0,2024-12-01,2024-12-01,0,Efectivo
1430,124,Premium,puntual,70,0,2025-01-01,2025-01-01,0,Transferencia
1431,124,Premium,puntual,70,0,2025-02-01,2025-02-01,0,Efectivo
1432,124,Premium,puntual,60,10,2025-03-01,2025-03-01,0,Efectivo
1433,124,Premium,puntual,70,0,2025-04-01,2025-04-01,0,Tarjeta
1434,124,Premium,puntual,70,0,2025-05-01,2025-05-01,0,Tarjeta
1435,124,Premium,puntual,70,0,2025-06-01,2025-06-01,0,Tarjeta
1436,125,Premium,moroso,70,0,2024-07-01,2024-07-21,20,Transferencia
1437,125,Premium,moroso,70,0,2024-08-01,2024-08-11,10,Transferencia
1438,125,Premium,moroso,70,0,2024-09-01,2024-09-06,5,Efectivo
1439,125,Premium,moroso,70,0,2024-10-01,2024-10-06,5,Transferencia
1440,125,Premium,moroso,70,0,2024-11-01,2024-11-11,10,Efectivo
1441,125,Premium,moroso,70,0,2025-01-01,2025-01-16,15,Tarjeta
1442,125,Premium,moroso,70,0,2025-02-01,2025-02-11,10,Tarjeta
1443,125,Premium,moroso,70,0,2025-03-01,2025-03-06,5,Tarjeta
1444,125,Premium,moroso,70,0,2025-04-01,2025-04-21,20,Efectivo
1445,125,Premium,moroso,70,0,2025-05-01,2025-05-11,10,Tarjeta
1446,126,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1447,126,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
1448,126,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Efectivo
1449,126,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Tarjeta
1450,126,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Transferencia
1451,126,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1452,126,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Transferencia
1453,126,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1454,126,Básico,puntual,25,5,2025-03-01,2025-03-01,0,Efectivo
1455,126,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1456,126,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Tarjeta
1457,126,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Efectivo
1458,127,Básico,moroso,30,0,2024-07-01,2024-07-21,20,Efectivo
1459,127,Básico,moroso,30,0,2024-08-01,2024-08-06,5,Tarjeta
1460,127,Básico,moroso,30,0,2024-09-01,2024-09-11,10,Tarjeta
1461,127,Básico,moroso,30,0,2024-10-01,2024-10-06,5,Efectivo
1462,127,Básico,moroso,30,0,2024-11-01,2024-11-11,10,Transferencia
1463,127,Básico,moroso,30,0,2024-12-01,2024-12-16,15,Tarjeta
1464,127,Básico,moroso,30,0,2025-01-01,2025-01-21,20,Tarjeta
1465,127,Básico,moroso,30,0,2025-03-01,2025-03-06,5,Efectivo
1466,127,Básico,moroso,30,0,2025-04-01,2025-04-11,10,Tarjeta
1467,127,Básico,moroso,30,0,2025-05-01,2025-05-11,10,Efectivo
1468,128,Estándar,puntual,40,10,2024-07-01,2024-07-01,0,Tarjeta
1469,128,Estándar,puntual,45,5,2024-08-01,2024-08-01,0,Efectivo
1470,128,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Transferencia
1471,128,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Efectivo
1472,128,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
1473,128,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Débito automático
1474,128,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Efectivo
1475,128,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
1476,128,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
1477,128,Estándar,puntual,45,5,2025-04-01,2025-04-01,0,Tarjeta
1478,128,Estándar,puntual,50,0,2025-05-01,2025-05-02,1,Efectivo
1479,128,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Débito automático
1480,129,Estándar,moroso,50,0,2024-07-01,2024-07-16,15,Efectivo
1481,129,Estándar,moroso,50,0,2024-08-01,2024-08-06,5,Transferencia
1482,129,Estándar,moroso,50,0,2024-11-01,2024-11-06,5,Efectivo
1483,129,Estándar,moroso,50,0,2024-12-01,2024-12-11,10,Tarjeta
1484,129,Estándar,moroso,50,0,2025-01-01,2025-01-06,5,Efectivo
1485,129,Estándar,moroso,50,0,2025-02-01,2025-02-06,5,Tarjeta
1486,129,Estándar,moroso,50,0,2025-03-01,2025-03-06,5,Tarjeta
1487,129,Estándar,moroso,50,0,2025-04-01,2025-04-16,15,Transferencia
1488,129,Estándar,moroso,50,0,2025-05-01,2025-05-06,5,Transferencia
1489,130,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Efectivo
1490,130,Básico,puntual,30,0,2024-08-01,2024-08-02,1,Efectivo
1491,130,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1492,130,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Débito automático
1493,130,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Efectivo
1494,130,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Transferencia
1495,130,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Tarjeta
1496,130,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1497,130,Básico,puntual,25,5,2025-03-01,2025-03-02,1,Efectivo
1498,130,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1499,130,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Débito automático
1500,130,Básico,puntual,30,0,2025-06-01,2025-06-02,1,Efectivo
1501,131,Premium,leve_retraso,70,0,2024-07-01,2024-07-06,5,Transferencia
1502,131,Premium,leve_retraso,70,0,2024-08-01,2024-08-06,5,Efectivo
1503,131,Premium,leve_retraso,70,0,2024-09-01,2024-09-06,5,Efectivo
1504,131,Premium,leve_retraso,70,0,2024-10-01,2024-10-01,0,Transferencia
1505,131,Premium,leve_retraso,70,0,2024-11-01,2024-11-04,3,Transferencia
1506,131,Premium,leve_retraso,70,0,2024-12-01,2024-12-04,3,Efectivo
1507,131,Premium,leve_retraso,70,0,2025-01-01,2025-01-06,5,Tarjeta
1508,131,Premium,leve_retraso,70,0,2025-02-01,2025-02-01,0,Transferencia
1509,131,Premium,leve_retraso,70,0,2025-03-01,2025-03-04,3,Tarjeta
1510,131,Premium,leve_retraso,70,0,2025-04-01,2025-04-04,3,Transferencia
1511,131,Premium,leve_retraso,70,0,2025-05-01,2025-05-06,5,Transferencia
1512,131,Premium,leve_retraso,70,0,2025-06-01,2025-06-01,0,Transferencia
1513,132,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
1514,132,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
1515,132,Estándar,puntual,50,0,2024-09-01,2024-09-02,1,Efectivo
1516,132,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Tarjeta
1517,132,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Débito automático
1518,132,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
1519,132,Estándar,puntual,40,10,2025-01-01,2025-01-02,1,Efectivo
1520,132,Estándar,puntual,45,5,2025-02-01,2025-02-01,0,Tarjeta
1521,132,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Transferencia
1522,132,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1523,132,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
1524,132,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
1525,133,Estándar,moroso,50,0,2024-07-01,2024-07-16,15,Efectivo
1526,133,Estándar,moroso,50,0,2024-08-01,2024-08-11,10,Tarjeta
1527,133,Estándar,moroso,50,0,2024-09-01,2024-09-06,5,Transferencia
1528,133,Estándar,moroso,50,0,2024-10-01,2024-10-06,5,Tarjeta
1529,133,Estándar,moroso,50,0,2024-11-01,2024-11-11,10,Débito automático
1530,133,Estándar,moroso,50,0,2024-12-01,2024-12-06,5,Efectivo
1531,133,Estándar,moroso,50,0,2025-01-01,2025-01-06,5,Efectivo
1532,133,Estándar,moroso,50,0,2025-02-01,2025-02-16,15,Transferencia
1533,133,Estándar,moroso,50,0,2025-06-01,2025-06-21,20,Tarjeta
1534,134,Estándar,leve_retraso,50,0,2024-07-01,2024-07-01,0,Tarjeta
1535,134,Estándar,leve_retraso,50,0,2024-08-01,2024-08-04,3,Tarjeta
1536,134,Estándar,leve_retraso,50,0,2024-09-01,2024-09-06,5,Transferencia
1537,134,Estándar,leve_retraso,50,0,2024-10-01,2024-10-01,0,Efectivo
1538,134,Estándar,leve_retraso,50,0,2024-11-01,2024-11-08,7,Efectivo
1539,134,Estándar,leve_retraso,50,0,2024-12-01,2024-12-01,0,Efectivo
1540,134,Estándar,leve_retraso,50,0,2025-01-01,2025-01-01,0,Tarjeta
1541,134,Estándar,leve_retraso,50,0,2025-02-01,2025-02-06,5,Tarjeta
1542,134,Estándar,leve_retraso,50,0,2025-03-01,2025-03-04,3,Tarjeta
1543,134,Estándar,leve_retraso,50,0,2025-04-01,2025-04-04,3,Transferencia
1544,134,Estándar,leve_retraso,50,0,2025-05-01,2025-05-06,5,Efectivo
1545,134,Estándar,leve_retraso,50,0,2025-06-01,2025-06-06,5,Tarjeta
1546,135,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Débito automático
1547,135,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
1548,135,Básico,puntual,30,0,2024-09-01,2024-09-02,1,Efectivo
1549,135,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Efectivo
1550,135,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Transferencia
1551,135,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1552,135,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
1553,135,Básico,puntual,25,5,2025-02-01,2025-02-01,0,Efectivo
1554,135,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
1555,135,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Transferencia
1556,135,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Tarjeta
1557,135,Básico,puntual,30,0,2025-06-01,2025-06-03,2,Tarjeta
1558,136,Premium,leve_retraso,70,0,2024-07-01,2024-07-06,5,Transferencia
1559,136,Premium,leve_retraso,70,0,2024-08-01,2024-08-08,7,Transferencia
1560,136,Premium,leve_retraso,70,0,2024-09-01,2024-09-01,0,Tarjeta
1561,136,Premium,leve_retraso,70,0,2024-10-01,2024-10-01,0,Transferencia
1562,136,Premium,leve_retraso,70,0,2024-11-01,2024-11-01,0,Transferencia
1563,136,Premium,leve_retraso,70,0,2024-12-01,2024-12-01,0,Efectivo
1564,136,Premium,leve_retraso,70,0,2025-01-01,2025-01-04,3,Transferencia
1565,136,Premium,leve_retraso,70,0,2025-02-01,2025-02-01,0,Tarjeta
1566,136,Premium,leve_retraso,70,0,2025-03-01,2025-03-04,3,Efectivo
1567,136,Premium,leve_retraso,70,0,2025-04-01,2025-04-01,0,Transferencia
1568,136,Premium,leve_retraso,70,0,2025-05-01,2025-05-04,3,Efectivo
1569,136,Premium,leve_retraso,70,0,2025-06-01,2025-06-06,5,Débito automático
1570,137,Premium,moroso,70,0,2024-07-01,2024-07-11,10,Transferencia
1571,137,Premium,moroso,70,0,2024-08-01,2024-08-16,15,Tarjeta
1572,137,Premium,moroso,70,0,2024-09-01,2024-09-16,15,Efectivo
1573,137,Premium,moroso,70,0,2024-10-01,2024-10-16,15,Tarjeta
1574,137,Premium,moroso,70,0,2024-11-01,2024-11-11,10,Efectivo
1575,137,Premium,moroso,70,0,2024-12-01,2024-12-16,15,Efectivo
1576,137,Premium,moroso,70,0,2025-02-01,2025-02-06,5,Efectivo
1577,137,Premium,moroso,70,0,2025-03-01,2025-03-16,15,Tarjeta
1578,137,Premium,moroso,70,0,2025-04-01,2025-04-06,5,Transferencia
1579,137,Premium,moroso,70,0,2025-05-01,2025-05-16,15,Tarjeta
1580,137,Premium,moroso,70,0,2025-06-01,2025-06-11,10,Tarjeta
1581,138,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
1582,138,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Transferencia
1583,138,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Débito automático
1584,138,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Tarjeta
1585,138,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Transferencia
1586,138,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Efectivo
1587,138,Estándar,puntual,50,0,2025-01-01,2025-01-03,2,Tarjeta
1588,138,Estándar,puntual,50,0,2025-02-01,2025-02-02,1,Tarjeta
1589,138,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Transferencia
1590,138,Estándar,puntual,45,5,2025-04-01,2025-04-01,0,Efectivo
1591,138,Estándar,puntual,45,5,2025-05-01,2025-05-01,0,Efectivo
1592,138,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
1593,139,Estándar,leve_retraso,50,0,2024-07-01,2024-07-06,5,Transferencia
1594,139,Estándar,leve_retraso,50,0,2024-08-01,2024-08-04,3,Efectivo
1595,139,Estándar,leve_retraso,50,0,2024-09-01,2024-09-01,0,Tarjeta
1596,139,Estándar,leve_retraso,50,0,2024-10-01,2024-10-01,0,Tarjeta
1597,139,Estándar,leve_retraso,50,0,2024-11-01,2024-11-01,0,Transferencia
1598,139,Estándar,leve_retraso,50,0,2024-12-01,2024-12-04,3,Efectivo
1599,139,Estándar,leve_retraso,50,0,2025-01-01,2025-01-06,5,Tarjeta
1600,139,Estándar,leve_retraso,50,0,2025-02-01,2025-02-01,0,Tarjeta
1601,139,Estándar,leve_retraso,50,0,2025-03-01,2025-03-04,3,Transferencia
1602,139,Estándar,leve_retraso,50,0,2025-04-01,2025-04-01,0,Tarjeta
1603,139,Estándar,leve_retraso,50,0,2025-05-01,2025-05-01,0,Efectivo
1604,139,Estándar,leve_retraso,50,0,2025-06-01,2025-06-06,5,Transferencia
1605,140,Estándar,leve_retraso,50,0,2024-07-01,2024-07-04,3,Tarjeta
1606,140,Estándar,leve_retraso,50,0,2024-08-01,2024-08-01,0,Transferencia
1607,140,Estándar,leve_retraso,50,0,2024-09-01,2024-09-01,0,Efectivo
1608,140,Estándar,leve_retraso,50,0,2024-10-01,2024-10-04,3,Tarjeta
1609,140,Estándar,leve_retraso,50,0,2024-11-01,2024-11-04,3,Efectivo
1610,140,Estándar,leve_retraso,50,0,2024-12-01,2024-12-04,3,Tarjeta
1611,140,Estándar,leve_retraso,50,0,2025-01-01,2025-01-01,0,Transferencia
1612,140,Estándar,leve_retraso,50,0,2025-02-01,2025-02-01,0,Tarjeta
1613,140,Estándar,leve_retraso,50,0,2025-03-01,2025-03-06,5,Efectivo
1614,140,Estándar,leve_retraso,50,0,2025-04-01,2025-04-06,5,Transferencia
1615,140,Estándar,leve_retraso,50,0,2025-05-01,2025-05-01,0,Débito automático
1616,140,Estándar,leve_retraso,50,0,2025-06-01,2025-06-04,3,Efectivo
1617,141,Básico,moroso,30,0,2024-07-01,2024-07-06,5,Transferencia
1618,141,Básico,moroso,30,0,2024-08-01,2024-08-16,15,Débito automático
1619,141,Básico,moroso,30,0,2024-09-01,2024-09-11,10,Tarjeta
1620,141,Básico,moroso,30,0,2024-10-01,2024-10-06,5,Transferencia
1621,141,Básico,moroso,30,0,2024-11-01,2024-11-06,5,Efectivo
1622,141,Básico,moroso,30,0,2024-12-01,2024-12-11,10,Tarjeta
1623,141,Básico,moroso,30,0,2025-01-01,2025-01-11,10,Tarjeta
1624,141,Básico,moroso,30,0,2025-02-01,2025-02-06,5,Tarjeta
1625,141,Básico,moroso,30,0,2025-03-01,2025-03-06,5,Tarjeta
1626,141,Básico,moroso,30,0,2025-05-01,2025-05-06,5,Tarjeta
1627,141,Básico,moroso,30,0,2025-06-01,2025-06-06,5,Débito automático
1628,142,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1629,142,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
1630,142,Básico,puntual,20,10,2024-09-01,2024-09-03,2,Efectivo
1631,142,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Tarjeta
1632,142,Básico,puntual,25,5,2024-11-01,2024-11-02,1,Tarjeta
1633,142,Básico,puntual,30,0,2024-12-01,2024-12-02,1,Tarjeta
1634,142,Básico,puntual,30,0,2025-01-01,2025-01-02,1,Tarjeta
1635,142,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Efectivo
1636,142,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
1637,142,Básico,puntual,20,10,2025-04-01,2025-04-02,1,Tarjeta
1638,142,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Transferencia
1639,142,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
1640,143,Básico,puntual,25,5,2024-07-01,2024-07-01,0,Efectivo
1641,143,Básico,puntual,20,10,2024-08-01,2024-08-01,0,Efectivo
1642,143,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Transferencia
1643,143,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Débito automático
1644,143,Básico,puntual,30,0,2024-11-01,2024-11-02,1,Tarjeta
1645,143,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Transferencia
1646,143,Básico,puntual,20,10,2025-01-01,2025-01-01,0,Tarjeta
1647,143,Básico,puntual,20,10,2025-02-01,2025-02-01,0,Tarjeta
1648,143,Básico,puntual,30,0,2025-03-01,2025-03-03,2,Transferencia
1649,143,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1650,143,Básico,puntual,25,5,2025-05-01,2025-05-01,0,Efectivo
1651,143,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Efectivo
1652,144,Estándar,puntual,40,10,2024-07-01,2024-07-01,0,Transferencia
1653,144,Estándar,puntual,45,5,2024-08-01,2024-08-01,0,Tarjeta
1654,144,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Transferencia
1655,144,Estándar,puntual,40,10,2024-10-01,2024-10-02,1,Débito automático
1656,144,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Transferencia
1657,144,Estándar,puntual,40,10,2024-12-01,2024-12-01,0,Transferencia
1658,144,Estándar,puntual,40,10,2025-01-01,2025-01-01,0,Transferencia
1659,144,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Débito automático
1660,144,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
1661,144,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1662,144,Estándar,puntual,40,10,2025-05-01,2025-05-01,0,Efectivo
1663,144,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
1664,145,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Transferencia
1665,145,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Tarjeta
1666,145,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Débito automático
1667,145,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Tarjeta
1668,145,Estándar,puntual,50,0,2024-11-01,2024-11-02,1,Tarjeta
1669,145,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
1670,145,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Tarjeta
1671,145,Estándar,puntual,50,0,2025-02-01,2025-02-02,1,Tarjeta
1672,145,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Tarjeta
1673,145,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1674,145,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
1675,145,Estándar,puntual,40,10,2025-06-01,2025-06-01,0,Tarjeta
1676,146,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1677,146,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Transferencia
1678,146,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Efectivo
1679,146,Básico,puntual,20,10,2024-10-01,2024-10-01,0,Transferencia
1680,146,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1681,146,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1682,146,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
1683,146,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Transferencia
1684,146,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Transferencia
1685,146,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1686,146,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
1687,146,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
1688,147,Básico,leve_retraso,30,0,2024-07-01,2024-07-08,7,Débito automático
1689,147,Básico,leve_retraso,30,0,2024-08-01,2024-08-04,3,Efectivo
1690,147,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Transferencia
1691,147,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Débito automático
1692,147,Básico,leve_retraso,30,0,2024-11-01,2024-11-04,3,Débito automático
1693,147,Básico,leve_retraso,30,0,2024-12-01,2024-12-06,5,Transferencia
1694,147,Básico,leve_retraso,30,0,2025-01-01,2025-01-04,3,Efectivo
1695,147,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Tarjeta
1696,147,Básico,leve_retraso,30,0,2025-03-01,2025-03-01,0,Tarjeta
1697,147,Básico,leve_retraso,30,0,2025-04-01,2025-04-04,3,Tarjeta
1698,147,Básico,leve_retraso,30,0,2025-05-01,2025-05-06,5,Efectivo
1699,147,Básico,leve_retraso,30,0,2025-06-01,2025-06-08,7,Efectivo
1700,148,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Transferencia
1701,148,Estándar,puntual,40,10,2024-08-01,2024-08-01,0,Tarjeta
1702,148,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Débito automático
1703,148,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Transferencia
1704,148,Estándar,puntual,45,5,2024-11-01,2024-11-01,0,Efectivo
1705,148,Estándar,puntual,50,0,2024-12-01,2024-12-02,1,Efectivo
1706,148,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Efectivo
1707,148,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Transferencia
1708,148,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Tarjeta
1709,148,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Tarjeta
1710,148,Estándar,puntual,40,10,2025-05-01,2025-05-01,0,Efectivo
1711,148,Estándar,puntual,45,5,2025-06-01,2025-06-01,0,Tarjeta
1712,149,Básico,leve_retraso,30,0,2024-07-01,2024-07-06,5,Efectivo
1713,149,Básico,leve_retraso,30,0,2024-08-01,2024-08-08,7,Transferencia
1714,149,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Tarjeta
1715,149,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Tarjeta
1716,149,Básico,leve_retraso,30,0,2024-11-01,2024-11-06,5,Efectivo
1717,149,Básico,leve_retraso,30,0,2024-12-01,2024-12-01,0,Tarjeta
1718,149,Básico,leve_retraso,30,0,2025-01-01,2025-01-01,0,Débito automático
1719,149,Básico,leve_retraso,30,0,2025-02-01,2025-02-01,0,Transferencia
1720,149,Básico,leve_retraso,30,0,2025-03-01,2025-03-04,3,Transferencia
1721,149,Básico,leve_retraso,30,0,2025-04-01,2025-04-04,3,Tarjeta
1722,149,Básico,leve_retraso,30,0,2025-05-01,2025-05-06,5,Tarjeta
1723,149,Básico,leve_retraso,30,0,2025-06-01,2025-06-04,3,Tarjeta
1724,150,Básico,leve_retraso,30,0,2024-07-01,2024-07-06,5,Tarjeta
1725,150,Básico,leve_retraso,30,0,2024-08-01,2024-08-08,7,Efectivo
1726,150,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Transferencia
1727,150,Básico,leve_retraso,30,0,2024-10-01,2024-10-06,5,Transferencia
1728,150,Básico,leve_retraso,30,0,2024-11-01,2024-11-08,7,Tarjeta
1729,150,Básico,leve_retraso,30,0,2024-12-01,2024-12-01,0,Efectivo
1730,150,Básico,leve_retraso,30,0,2025-01-01,2025-01-06,5,Transferencia
1731,150,Básico,leve_retraso,30,0,2025-02-01,2025-02-01,0,Efectivo
1732,150,Básico,leve_retraso,30,0,2025-03-01,2025-03-01,0,Transferencia
1733,150,Básico,leve_retraso,30,0,2025-04-01,2025-04-04,3,Tarjeta
1734,150,Básico,leve_retraso,30,0,2025-05-01,2025-05-04,3,Transferencia
1735,150,Básico,leve_retraso,30,0,2025-06-01,2025-06-06,5,Tarjeta
1736,151,Estándar,puntual,40,10,2024-07-01,2024-07-01,0,Transferencia
1737,151,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
1738,151,Estándar,puntual,50,0,2024-09-01,2024-09-02,1,Tarjeta
1739,151,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Efectivo
